accuracy
0.9305680793507665
0.935077
0.930568
0.93147
0.93147
0.930568
0.927863
0.93147
0.930568
0.93147
0.934175
0.929666
0.93147
0.930568
0.933273
0.929666
0.930568
0.93147
0.930568
0.930568
0.929666
0.935077
0.93147
0.930568
0.93147
0.930568
0.935077
0.930568
0.929666
0.938683
0.93147
0.930568
0.930568
0.930568
0.938683
0.9341749323715058
0.9296663660955816
0.9305680793507665
0.9368800721370605
0.9323715058611362
0.8800721370604149
0.9305680793507665
0.9287646528403968
0.9314697926059513
0.9305680793507665
0.9305680793507665
0.8908926961226329
0.9296663660955816
0.9305680793507665
0.9296663660955816
