accuracy
0.711835
0.699828
0.720412
0.708405
0.713551
0.71012
0.711835
0.713551
0.713551
0.713551
0.71012
0.715266
0.718696
0.70669
0.711835
0.711835
0.711835
0.713551
0.723842
0.70669
0.716981
0.713551
0.711835
0.71012
0.71012
0.711835
0.713551
0.711835
0.713551
0.703259
0.711835
0.715266
0.71012
0.713551
0.704974
0.713551
0.71012
0.713551
0.711835
0.71012
0.713551
0.704974
0.713551
0.7049742710120068
0.7135506003430531
0.7135506003430531
0.6826758147512865
0.6912521440823327
0.7186963979416809
0.7135506003430531
