f1
0.867293
0.866118
0.870012
0.865876
0.855182
0.852381
0.850761
0.849149
0.846247
0.867293
0.867293
0.870012
0.867293
0.868563
0.857992
0.864876
0.865687
0.857615
0.870012
0.867218
0.868563
0.857992
0.8660972938586038
0.8628010740358056
0.8660972938586038
