f1
1.0
1.0
0.681406
0.917946
0.99906
1.0
1.0
1.0
1.0
0.997175589282883
1.0
0.7539662245576935
0.7539662245576935
0.7539662245576935
0.6993842683627428
0.7539662245576935
0.074766611034826
0.7539662245576935
0.7539662245576935
0.72424184843078
0.7539662245576935
0.7539662245576935
0.7539662245576935
0.7539662245576935
