accuracy
0.883015
0.900069
0.883015
0.883015
0.883015
0.883015
0.883015
0.896397
0.901418
0.883015
0.901219
0.883015
0.883015
0.883015
0.883015
0.901219
0.883015
0.883015
0.883104
0.883015
0.883015
0.883015
0.892239
0.883015
0.883015
0.883015
0.883015
0.883015
0.896419
0.901374
0.883015
0.897812
0.883015
0.883015
0.901263
0.883015
0.883015
0.883015
0.883015
0.887395
0.899648
0.883015
0.883059
0.883015
0.901285
0.883015
0.883015
0.90113
0.883015
0.8905354891508703
