f1
0.947239
0.897631
0.595358
0.855024
0.855024
0.595358
0.855024
0.855024
0.595358
0.855024
0.855024
0.595358
0.595358
0.595358
0.595358
0.595358
0.855024
0.855024
0.595358
0.595358
0.595358
0.595358
0.855024
0.595358
0.595358
0.595358
0.595358
0.855024
0.595358
0.595358
0.855024
0.855024
0.595358
0.595358
0.595358
0.595358
0.921855
0.7715218767281514
0.7624092965771024
0.7624092965771024
0.9524746852710577
0.9487446628324355
0.9521275686354325
0.9514483700315097
0.9526236504987935
0.9523316468174524
0.9512503350649234
0.9490854531427141
0.9518549006988007
