accuracy
0.9815
0.9695
0.905
0.9615
0.9555
0.11699999999999999
0.8715
0.304
0.204
0.18600000000000003
0.977
0.1175
0.9655
0.8945000000000001
0.9670000000000001
0.9384999999999999
0.9640000000000001
0.9784999999999999
0.8745
0.97
0.9784999999999999
0.467
0.96
0.14400000000000002
0.9484999999999999
0.9605
0.856
0.9784999999999999
0.9059999999999999
0.9740000000000001
0.9405
0.9784999999999999
0.9740000000000001
0.1175
0.975
0.9670000000000001
0.12050000000000001
0.9704999999999999
0.9715
0.9595
0.7885
0.9634999999999999
0.138
0.9740000000000001
0.9620000000000001
0.982
0.9825
0.9775
0.971
0.9615
