accuracy
0.59
0.574
0.566
0.57
0.57
0.564
0.582
0.56
0.578
0.574
0.584
0.586
0.59
0.53
0.598
0.558
0.634
0.58
0.632
0.58
0.58
0.632
0.632
0.58
0.632
0.632
0.608
0.5760000000000001
0.5760000000000001
0.5720000000000001
0.596
0.562
0.574
0.58
0.5660000000000001
0.5920000000000001
0.584
0.5760000000000001
0.5760000000000001
0.59
0.574
0.606
0.578
0.598
0.586
0.59
0.606
0.56
0.552
0.526
