accuracy
0.4967
0.4967
0.527228
0.643564
0.4967
0.4967
0.4967
0.591584
0.661716
0.4967
0.493399
0.4967
0.4967
0.4967
0.4967
0.4967
0.604785
0.4967
0.4967
0.692244
0.669142
0.528053
0.628713
0.4967
0.4967
0.4967
0.692244
0.4967
0.4967
0.4967
0.4967
0.4967
0.4967
0.4967
0.702145
0.4967
0.4967
0.4967
0.4967
0.494224
0.4967
0.4967
0.4967
0.4967
0.4967
0.4967
0.490099
0.4967
0.702145
0.4967
