f1
0.888689
0.888689
0.398454
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.398454
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.398454
0.888689
0.888689
0.933113
0.888689
0.888689
0.888689
0.888689
0.398454
0.398454
0.398454
0.903899
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.888689
0.398454
0.906368
0.888689
0.398454
0.398454
0.398454
0.888689
0.888689
0.964537951688006
