accuracy
0.00625
0.00625
0.00625
0.00625
0.00625
0.00625
0.00625
0.00625
0.00625
0.44875
0.3575
0.43
0.429375
0.448125
0.4175
0.349375
0.445625
0.45625
0.45
0.316875
0.465
0.4075
0.45625
0.419375
0.34
0.333125
0.3825
0.3475
0.453125
0.388125
0.461875
0.37625
0.330625
0.425
0.3175
0.313125
0.366875
0.274375
0.395
0.270625
0.440625
0.40375
0.371875
0.426875
0.260625
0.46875
0.25
0.454375
0.434375
0.1825
