f1
0.74371
0.708557
0.695291
0.745987
0.733248
0.749542
0.750304
0.75925
0.734964
0.750363
0.7299323527586422
0.755938
0.7356163110447793
0.721558162146507
0.7435708212343382
0.7020557101051339
0.7385032753258783
0.63022
0.576471
0.685837
0.576471
0.723602
0.743224
0.576471
0.74733
0.747304
0.576471
0.734387
0.703653
0.6675
0.639438
0.595931
0.765175
0.721371
0.576471
0.753088
0.73751
0.736163
0.727027027027027
0.7274886877828054
0.701829521829522
0.718065552513452
0.7224454667654484
0.7269167938726868
0.7441907522805452
0.748072476272649
0.7346848573877905
0.7582809298520904
