accuracy
0.897633
0.901472
0.897633
0.897633
0.898273
0.897633
0.897633
0.896353
0.897633
0.897633
0.904031
0.902751
0.898273
0.897633
0.902751
0.897633
0.897633
0.893794
0.898912
0.894434
0.897633
0.900832
0.897633
0.898912
0.898273
0.897633
0.896993
0.896353
0.898273
0.896353
0.898273
0.898273
0.897633
0.897633
0.897633
0.8976327575175944
0.8963531669865642
0.8963531669865642
0.8995521433141395
0.7984644913627639
0.8240563019833654
0.8905950095969289
0.8809980806142035
0.8957133717210494
0.8266154830454255
0.818937939859245
0.8976327575175944
0.8969929622520794
0.8445297504798465
0.8976327575175944
