accuracy
0.983034
0.983335
0.982933
0.980725
0.981126
0.97952
0.942777
0.968176
0.942777
0.909848
0.927618
0.919988
0.905833
0.9487
0.942777
0.941171
0.909146
0.909848
0.927618
0.9254090954723421
0.922798915771509
