f1
0.895326967279961
0.8900836266537775
0.876070767621602
0.88889670592176
0.6612980217606281
0.5247776932335975
0.9073162506695029
0.9166168949155901
0.8902483911718929
0.8939451301617963
0.9218703020390555
0.541401173364049
0.9196324107263666
0.8107322953656927
0.8665100587925305
0.8712108427184329
0.8963038601829498
0.8822989629598362
0.5302065196353872
0.9082434171148617
0.7072357630439453
0.8672056148724072
0.8583395268108488
0.9206033871500965
0.903328513973693
0.9197946226104614
0.9276417992824284
0.9171616139410258
0.8632923088005002
0.8735206382261885
0.9166448189171221
0.9171616139410258
0.9030699540902989
0.8826299142894023
0.9104409933512325
0.8902691806643904
0.845602966184098
0.8918307174377452
0.8978488880624492
0.922287982339017
0.5229261325371065
0.5229261325371065
0.9210149481177609
0.9099728056430028
0.692387245672654
0.9061465392675717
0.8517803471997891
0.9046229251981277
0.7520226866384492
0.7180989955815382
