f1
0.287472
0.74776
0.737229
0.780053
0.752714
0.784677
0.381313
0.797045
0.78161
0.730525
0.79655
0.802113
0.791157
0.7414830788757268
0.5646050936816354
0.7005688711642212
0.7833272379560923
0.7503201883212374
0.5635636500228638
0.7285868568166814
0.7182924808273496
0.4421508346756823
0.48197338643921683
