f1
0.737794
0.737229
0.80539
0.381313
0.770728
0.737229
0.755681
0.737229
0.737486
0.783
0.7782
0.801241
0.737235
0.791263
0.762186
0.789443
0.801095
0.763564
0.756138
0.809094
0.795624
0.805639
0.803625
0.780877
0.803845
0.381313
0.80279
0.797157
0.78498
0.808783
0.381313
0.751642
0.8058268592567387
0.798500142175873
0.8014604668220169
0.7919970040693795
0.7963189993718696
0.8078435843633637
0.8070652803155072
0.8077273103896724
0.7793183719778166
0.8052148314678496
0.7958160409739877
0.7980783346942434
0.791059595234136
0.8008559190292964
0.8112516502549448
0.7970989661741952
0.8066834208092516
0.8076147874364328
