f1
0.824494
0.821275
0.704233
0.824494
0.713261
0.704233
0.704233
0.704233
0.704233
0.708781
0.704233
0.826537
0.822882
0.704233
0.704233
0.704233
0.704233
0.826664
0.704233
0.704233
0.704233
0.824494
0.708781
0.821275
0.704233
0.820038
0.704233
0.704233
0.820038
0.826537
0.704233
0.823944
0.704233
0.818614
0.819534
0.704233
0.820038
0.704233
0.704233
0.704233
0.829363
0.826503
0.760685
0.704233
0.82715
0.802869207717543
0.7456235762974146
0.8291391471925459
0.7456235762974146
0.8291391471925459
