accuracy
0.9525
0.9335
0.9525
0.9525
0.9655
0.9584999999999999
0.9525
0.9655
0.965
0.9525
0.9525
0.9525
0.9525
0.9525
0.9525
0.9525
0.9525
0.9525
0.9525
0.9525
0.9525
0.9545
0.9525
0.9525
0.9525
0.9584999999999999
0.9525
0.9415
0.9525
0.9525
0.9525
0.9525
0.9545
0.9525
0.9525
0.9525
0.9655
0.9525
0.9525
0.9525
0.9525
0.9525
0.9545
0.9525
0.9525
0.9335
0.9525
0.953
0.9525
0.965
