accuracy
0.758
0.717
0.711
0.751
0.75
0.745
0.729
0.746
0.7
0.745
0.71
0.702
0.719
0.7
0.75
0.751
0.704
0.752
0.708
0.747
0.746
0.751
0.742
0.745
0.737
0.7
0.725
0.7
0.701
0.745
0.745
0.746
0.731
0.731
0.745
0.745
0.707
0.743
0.735
0.724
0.711
0.733
0.748
0.701
0.748
0.715
0.749
0.7020000000000001
0.7
0.6729999999999999
