accuracy
0.542255
0.542255
0.542255
0.777659
0.542255
0.542255
0.73687
0.542255
0.542255
0.542255
0.542255
0.542255
0.768328
0.737937
0.542255
0.765662
0.542255
0.76353
0.542255
0.7715275926419622
0.7715275926419622
0.7360703812316716
0.6819514796054384
0.7360703812316716
0.7360703812316716
0.7715275926419622
0.7360703812316716
0.682751266328979
0.7360703812316716
0.682751266328979
0.7715275926419622
0.7360703812316716
0.7360703812316716
0.6819514796054384
0.7360703812316716
0.7360703812316716
0.7360703812316716
0.7360703812316716
0.7715275926419622
0.7360703812316716
0.7360703812316716
0.6923487070114637
0.7693948280458544
0.7715275926419622
0.7360703812316716
0.7360703812316716
0.6819514796054384
0.7179418821647561
0.7360703812316716
0.682751266328979
