accuracy
0.9186147186147186
0.922943722943723
0.9168831168831169
0.917749
0.28528138528138525
0.9225108225108225
0.9207792207792208
0.9783549783549783
0.28528138528138525
0.28571428571428575
0.28571428571428575
0.8480519480519481
0.8471861471861472
0.922077922077922
0.14285714285714288
0.14285714285714288
0.14285714285714288
0.14285714285714288
0.919047619047619
0.9203463203463204
0.28528138528138525
0.28571428571428575
0.9173160173160173
0.28571428571428575
