f1
0.907297
0.906882
0.92331
0.906317
0.915473
0.91131
0.906882
0.92951
0.90814
0.921043
0.927178
0.914397
0.915967
0.906317
0.906317
0.907286
0.93071
0.925402
0.906317
0.909531
0.914981
0.906882
0.933844
0.923955
0.906317
0.914052
0.928115
0.93216
0.906317
0.906317
0.910871
0.9179129593645047
0.921850365788201
0.9136762088800917
0.9197663755425529
0.9145425097959008
0.9153889059140261
0.932433485616532
0.9311100851582526
0.9252179658032395
0.9120760712786726
0.9311581236841819
0.9227598497735644
