f1
0.892165
0.874117
0.874117
0.874117
0.874117
0.880403
0.882331
0.874117
0.013374
0.877081
0.874117
0.874117
0.874117
0.874117
0.87559
0.874117
0.874117
0.874117
0.874117
0.868393
0.874117
0.883966
0.874117
0.874117
0.874117
0.013374
0.874117
0.874117
0.874117
0.873192
0.874117
0.874117
0.874117
0.874117
0.874117
0.873192
0.874117
0.874117
0.874117
0.89162
0.884752
0.874117
0.874117
0.874117
