accuracy
0.768229
0.776042
0.751302
0.727865
0.651042
0.691406
0.651042
0.75
0.684896
0.660156
0.734375
0.669271
0.705729
0.651042
0.773438
0.75
0.733073
0.760417
0.665365
0.740885
0.766927
0.752604
0.651042
0.726562
0.759115
0.759115
0.753906
0.651042
0.651042
0.72526
0.726562
0.770833
0.768229
0.764323
0.778646
0.770833
0.696615
0.769531
0.77474
0.740885
0.658854
0.769531
0.714844
0.765625
0.6510416666666667
0.7239583333333333
0.6510416666666667
0.6510416666666667
0.6510416666666667
0.6510416666666667
