f1
0.566462
0.560902
0.606014
0.62552
0.475818
0.465335
0.644993
0.490707
0.530886
0.493638
0.5033
0.375438
0.492541
0.485592
0.5115
0.562897
0.600185
0.405011
0.518995
0.468083
0.604708
0.443941
0.410299
0.620997
0.692956
0.682926
0.568274
0.487288
0.568274
0.500257
0.5033
0.626667
0.471469
0.430199
0.5033
0.461541
0.7976298242515234
0.698069
0.634115
0.674311
0.6074201970155727
0.37255570802097304
0.4525127046866177
0.3899198957494921
0.46534507876427905
0.4685021354484442
0.49020091414290884
0.49154780407961157
0.49154780407961157
0.4801966043541602
